#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
29	6	40	21	6	14	0	25	22	8	14	0	10	6	25	11	0	13	12	9	16	0
29	7	58	19	10	16	0	21	39	8	25	0	10	11	41	16	0	23	17	15	60	0
29	8	66	30	21	32	0	26	66	15	24	0	13	8	35	11	0	26	27	15	70	0
29	9	133	44	23	51	0	48	121	19	56	0	19	28	104	29	0	29	43	33	138	0
29	10	108	42	17	41	0	40	71	11	32	0	17	23	90	19	0	31	28	17	136	0
29	11	133	30	21	36	0	50	81	18	30	0	11	10	108	21	0	20	30	21	154	0
29	12	677	134	63	130	0	113	427	60	137	0	58	51	511	85	0	97	103	87	830	0
29	13	243	69	28	73	0	86	203	41	111	0	37	34	183	46	0	63	50	51	245	0
29	14	58	19	8	15	0	21	38	6	34	0	7	8	54	9	0	15	12	8	77	0
29	15	107	30	11	43	0	43	62	13	41	0	13	13	62	10	0	29	22	14	113	0
29	16	129	24	11	27	0	44	67	11	34	0	18	10	80	18	0	27	21	11	105	0
29	17	181	45	17	43	0	44	126	11	36	0	14	26	125	18	0	40	29	10	147	0
29	18	155	39	18	46	0	53	101	11	48	0	21	16	125	30	0	42	27	15	153	0
29	19	238	66	30	56	0	88	196	39	94	0	31	26	190	32	0	64	42	24	271	0
29	20	1344	198	90	225	0	254	872	89	234	0	87	85	980	84	0	215	178	74	1491	0
29	21	501	103	37	107	0	128	361	42	110	0	36	37	409	45	0	104	70	48	479	0
29	22	361	79	35	79	0	84	308	36	78	0	24	44	348	40	0	71	96	24	421	0
29	23	253	62	24	51	0	69	175	21	56	0	31	32	202	29	0	38	55	16	246	0
29	24	408	94	48	76	0	110	296	31	88	0	40	45	304	36	0	72	80	38	411	0
29	25	2013	293	137	319	0	360	1330	140	351	0	129	138	1389	139	0	301	278	102	2170	0
29	26	858	200	69	132	0	184	655	70	127	0	75	88	752	64	0	137	165	60	901	0
29	27	427	101	48	67	0	109	329	39	90	0	39	38	355	38	0	98	87	35	499	0
29	28	2502	337	164	318	0	386	1750	161	340	0	154	143	1953	134	0	319	328	109	2716	0
29	29	1123	248	115	185	0	268	854	97	214	0	114	109	993	84	0	210	185	75	1194	0
29	30	3073	466	228	404	0	551	2039	214	430	0	204	208	2204	188	0	385	421	161	3166	0
29	31	1292	318	122	199	0	288	1005	138	191	0	135	137	1058	79	0	249	293	128	1210	0
29	32	3789	622	247	403	0	606	2787	241	455	0	245	268	3136	211	0	451	530	217	4001	0
29	33	3082	358	163	274	0	330	2063	159	283	0	163	203	2567	117	0	338	347	153	3353	0
29	34	3570	612	247	343	0	546	2917	257	380	0	228	274	2948	169	0	466	545	180	3415	0
29	35	5756	410	174	267	0	325	3892	191	219	0	170	206	5368	126	0	335	367	147	6104	0
29	36	7057	466	218	274	0	373	4784	235	296	0	189	214	6857	140	0	344	390	215	7378	0
29	37	5538	155	104	118	0	134	3320	92	106	0	66	88	6014	64	0	154	143	76	6092	0
29	38	7427	83	57	47	0	65	4025	39	41	0	45	37	9989	37	0	77	53	34	8977	0
30	2	4979	4852	1842	3243	0	4370	6314	1986	3466	0	1800	2043	2387	1503	0	3258	4152	1598	4210	1
30	3	4	6	2	1	0	4	2	1	4	0	2	1	1	1	0	1	1	1	4	0
30	4	17	10	2	6	0	14	9	3	7	0	3	5	4	5	0	10	9	3	8	0
30	5	24	17	4	9	0	19	17	6	8	0	9	5	13	10	0	10	8	6	12	0
30	6	51	27	10	20	0	27	26	10	20	0	8	7	35	19	0	21	12	12	26	0
30	7	87	31	10	24	0	30	71	12	30	0	12	11	57	29	0	25	19	16	95	0
30	8	102	39	5	27	0	32	93	6	36	0	13	20	88	20	0	30	29	15	134	0
30	9	200	62	32	71	0	78	166	29	70	0	25	33	152	41	0	50	54	48	227	0
30	10	149	41	13	33	0	36	105	12	41	0	12	10	102	23	0	22	24	20	175	0
30	11	157	29	12	25	0	33	74	14	33	0	15	11	99	27	0	26	15	10	143	0
30	12	491	109	41	124	0	107	293	39	119	0	31	40	339	52	0	80	58	60	616	0
30	13	260	60	23	69	0	74	147	45	66	0	30	21	231	34	0	48	51	22	285	0
30	14	92	21	7	22	0	25	51	3	25	0	12	6	56	13	0	13	9	7	73	0
30	15	136	21	10	27	0	55	82	17	46	0	21	19	85	15	0	43	28	9	135	0
30	16	134	34	10	36	0	52	75	21	31	0	13	23	77	16	0	28	29	12	132	0
30	17	199	61	20	45	0	57	155	18	52	0	23	24	169	24	0	63	52	15	213	0
30	18	194	48	23	50	0	56	149	21	48	0	19	24	125	21	0	42	45	16	232	0
30	19	308	73	30	85	0	88	207	33	83	0	32	30	233	37	0	67	65	22	322	0
30	20	1105	145	63	167	0	178	705	72	190	0	79	64	830	96	0	158	135	62	1267	0
30	21	515	85	48	92	0	99	361	40	105	0	39	31	409	43	0	78	91	34	555	0
30	22	326	75	25	63	0	97	241	33	74	0	27	32	262	39	0	77	68	29	314	0
30	23	221	63	32	50	0	75	153	27	80	0	31	27	171	32	0	49	46	15	237	0
30	24	498	121	46	84	0	112	411	46	107	0	45	41	330	39	0	88	97	34	435	0
30	25	1719	284	99	284	0	311	1128	113	295	0	107	129	1241	121	0	234	211	102	1961	0
30	26	903	190	78	138	0	191	729	86	149	0	99	83	733	52	0	149	184	79	953	0
30	27	372	78	33	76	0	89	288	34	73	0	41	44	234	40	0	62	57	28	335	0
30	28	2385	355	144	337	0	365	1717	144	309	0	168	176	1937	148	0	328	330	135	2671	0
30	29	1176	270	106	213	0	276	924	113	210	0	113	118	876	86	0	223	238	101	1177	0
30	30	2859	475	167	438	0	524	1907	190	426	0	200	183	2037	155	0	391	411	165	2981	0
30	31	1231	307	130	230	0	308	1049	133	211	0	120	168	949	94	0	238	330	98	1189	0
30	32	3716	648	238	477	0	611	2717	256	448	0	260	297	2967	191	0	488	539	200	3810	0
30	33	2825	399	167	301	0	358	1897	145	275	0	160	176	2305	133	0	315	323	120	3155	0
30	34	3419	662	290	418	0	592	2720	281	413	0	237	301	2631	186	0	487	578	241	3180	0
30	35	5558	420	192	270	0	364	3772	179	222	0	192	189	5244	112	0	358	398	164	6041	0
30	36	7095	501	267	356	0	423	4901	211	317	0	201	231	7042	159	0	404	485	192	7641	0
30	37	5580	190	97	112	0	167	3637	109	95	0	85	73	6176	59	0	182	171	90	6352	0
30	38	8411	106	55	75	0	83	4415	51	55	0	56	36	11190	32	0	117	87	50	9804	0
31	2	4961	4667	1627	2818	0	4231	6101	1915	3384	0	1596	2038	2370	1415	0	2828	3761	1498	4081	0
31	3	1	3	1	1	0	5	3	1	3	0	2	1	1	1	0	1	1	2	1	0
31	4	11	5	3	3	0	14	5	2	8	0	4	1	6	3	0	6	8	4	4	0
31	5	14	18	7	7	0	11	17	7	10	0	1	1	14	5	0	7	8	3	9	0
31	6	34	19	6	9	0	18	16	9	15	0	6	3	21	7	0	12	7	11	27	0
31	7	48	25	7	26	0	28	23	9	20	0	5	6	37	16	0	22	14	11	65	0
31	8	83	25	14	30	0	19	54	17	29	0	12	6	64	21	0	17	24	13	93	0
31	9	125	43	22	35	0	37	80	16	31	0	17	18	122	19	0	28	18	23	143	0
31	10	124	28	10	29	0	36	76	17	38	0	12	17	97	22	0	33	25	20	143	0
31	11	131	35	17	56	0	40	85	23	43	0	22	18	106	24	0	25	24	22	154	0
31	12	669	167	73	156	0	175	427	67	162	0	60	73	473	100	0	107	105	94	746	0
31	13	246	51	28	55	0	77	169	26	71	0	41	32	228	42	0	43	47	36	309	0
31	14	58	18	4	13	0	31	30	7	27	0	9	9	60	6	0	15	13	5	58	0
31	15	115	24	7	28	0	35	57	11	37	0	13	9	84	19	0	22	18	14	107	0
31	16	91	25	12	28	0	45	60	14	28	0	19	10	71	19	0	25	20	11	92	0
31	17	159	32	12	33	0	55	111	18	40	0	19	12	110	16	0	30	26	9	150	0
31	18	187	27	16	43	0	49	118	18	59	0	23	18	131	20	0	34	21	9	178	0
31	19	243	59	31	70	0	83	162	21	83	0	29	24	192	27	0	41	37	20	253	0
31	20	1366	245	120	239	0	292	893	104	272	0	123	113	910	123	0	223	210	83	1499	0
31	21	493	114	42	96	0	111	365	61	116	0	39	40	398	41	0	91	68	32	529	0
31	22	391	92	37	64	0	112	269	54	81	0	43	45	296	26	0	84	79	35	364	0
31	23	253	65	22	61	0	77	178	31	71	0	27	26	197	20	0	62	53	21	227	0
31	24	421	103	48	74	0	110	340	41	94	0	38	46	338	34	0	87	85	38	381	0
31	25	1940	337	136	322	0	390	1324	136	357	0	132	142	1438	140	0	295	279	100	2139	0
31	26	932	197	86	138	0	196	701	74	152	0	73	88	700	67	0	145	147	59	904	0
31	27	398	121	52	95	0	121	327	59	92	0	43	44	323	37	0	88	86	42	403	0
31	28	2627	425	138	376	0	441	1725	174	378	0	188	151	1903	168	0	325	323	141	2731	0
31	29	1070	246	87	201	0	259	893	76	213	0	105	99	917	81	0	213	214	85	1087	0
31	30	3014	518	195	460	0	566	2121	199	457	0	230	206	2100	179	0	426	443	171	3182	0
31	31	1269	310	126	176	0	274	1011	134	214	0	119	110	1019	87	0	224	256	108	1164	0
31	32	3826	682	277	469	0	665	2707	265	457	0	266	289	3056	179	0	476	555	220	3839	0
31	33	3064	466	190	350	0	430	2222	166	343	0	173	179	2452	143	0	317	398	155	3289	0
31	34	3448	646	246	379	0	553	2665	243	404	0	229	237	2760	143	0	444	507	218	3379	0
31	35	5687	580	217	307	0	410	4055	211	255	0	168	208	5284	125	0	359	471	189	6176	0
31	36	7056	490	252	346	0	447	5008	257	286	0	218	219	6866	155	0	380	462	209	7503	0
31	37	5565	223	110	128	0	164	3688	93	108	0	78	108	5854	71	0	178	214	89	6270	0
31	38	7871	102	52	75	0	85	4312	51	47	0	45	62	10494	31	0	80	101	76	8922	0
32	2	4831	4418	1651	2855	0	3820	5481	1791	3088	0	1590	1919	2455	1367	0	2881	3751	1545	3990	0
32	3	2	2	1	1	0	1	4	1	3	0	3	1	1	2	0	2	1	1	1	0
32	4	17	10	2	4	0	11	6	2	1	0	3	3	6	4	0	6	4	2	9	0
32	5	20	16	3	6	0	15	11	4	11	0	4	2	18	10	0	7	4	2	10	0
32	6	42	17	5	21	0	20	19	7	10	0	5	2	25	4	0	11	8	9	22	0
32	7	61	16	15	22	0	25	32	14	21	0	15	12	37	15	0	20	10	10	56	0
32	8	74	34	8	26	0	33	49	7	25	0	12	4	70	18	0	13	18	12	84	0
32	9	132	38	20	60	0	35	83	19	41	0	16	23	110	19	0	31	28	26	115	0
32	10	122	34	20	40	0	42	80	17	42	0	16	10	86	19	0	26	25	18	121	0
32	11	128	35	10	52	0	40	78	9	48	0	23	21	98	22	0	38	29	24	158	0
32	12	726	201	88	166	0	197	488	86	178	0	77	63	486	93	0	132	123	105	886	0
32	13	253	72	44	71	0	75	199	33	68	0	27	25	226	53	0	57	48	38	273	0
32	14	62	14	5	20	0	25	30	5	27	0	13	7	40	6	0	18	10	6	61	0
32	15	105	17	10	35	0	39	81	17	47	0	10	9	69	12	0	27	12	8	98	0
32	16	107	18	11	27	0	28	62	17	40	0	11	14	76	13	0	37	22	9	107	0
32	17	162	47	18	38	0	49	115	18	42	0	20	18	126	16	0	24	26	14	172	0
32	18	159	43	12	41	0	43	100	21	50	0	17	19	123	19	0	36	42	21	160	0
32	19	251	61	30	69	0	79	163	42	60	0	38	22	195	32	0	62	43	29	257	0
32	20	1414	287	92	265	0	284	1003	100	299	0	127	123	963	111	0	216	209	97	1548	0
32	21	502	100	53	111	0	129	349	55	111	0	51	42	412	39	0	74	89	41	498	0
32	22	369	109	40	76	0	104	264	43	78	0	40	48	359	44	0	64	78	34	403	0
32	23	244	71	22	63	0	76	169	31	66	0	31	24	205	28	0	70	52	19	233	0
32	24	345	94	38	88	0	95	290	39	107	0	43	44	331	38	0	85	86	35	430	0
32	25	2076	345	142	397	0	394	1357	138	376	0	161	160	1446	146	0	308	266	105	2182	0
32	26	857	206	87	153	0	184	659	85	178	0	72	62	684	63	0	134	166	67	857	0
32	27	392	101	48	95	0	95	332	58	78	0	42	40	350	44	0	97	92	43	428	0
32	28	2596	456	174	350	0	439	1781	180	363	0	167	161	2041	158	0	350	376	137	2711	0
32	29	1094	272	98	185	0	261	904	107	221	0	109	102	915	74	0	195	211	77	1097	0
32	30	3012	531	202	434	0	559	2025	236	428	0	230	224	2301	183	0	414	409	169	3118	0
32	31	1182	312	141	207	0	300	1006	139	219	0	135	138	1049	90	0	210	289	109	1270	0
32	32	3805	680	242	467	0	621	2753	295	468	0	286	282	3138	216	0	494	548	222	4005	0
32	33	3080	420	186	355	0	443	2085	192	322	0	177	157	2599	149	0	338	375	171	3394	0
32	34	3573	710	257	383	0	525	2799	255	353	0	231	275	2846	191	0	445	523	211	3496	0
32	35	5731	603	232	303	0	442	4040	214	256	0	183	259	5464	135	0	353	447	177	6279	0
32	36	7095	575	262	329	0	457	5075	266	294	0	198	259	6870	170	0	417	481	236	7490	0
32	37	5434	255	135	160	0	182	3468	113	116	0	104	114	5996	69	0	172	204	98	6192	0
32	38	7538	125	79	67	0	62	3932	55	49	0	61	55	9944	46	0	98	99	52	8724	0
33	2	4769	4363	1535	2686	0	3542	5518	1618	2766	0	1490	1896	2436	1243	0	2884	3759	1539	4163	0
33	3	3	2	1	1	0	2	1	1	3	0	1	1	2	1	0	1	2	1	4	0
33	4	13	8	2	4	0	6	5	3	5	0	6	2	5	3	0	7	7	3	3	0
33	5	16	5	3	7	0	15	10	3	12	0	7	5	14	8	0	8	8	3	16	0
33	6	33	19	5	15	0	16	23	5	13	0	13	9	28	12	0	13	11	7	25	0
33	7	55	19	12	25	0	27	34	7	17	0	8	10	52	16	0	17	15	17	41	0
33	8	77	22	12	32	0	31	49	8	25	0	15	7	78	17	0	13	20	11	68	0
33	9	124	40	22	35	0	47	94	20	52	0	22	17	105	28	0	28	34	24	140	0
33	10	105	36	12	40	0	52	73	18	39	0	15	23	87	18	0	31	28	24	134	0
33	11	135	41	19	52	0	55	79	14	49	0	15	18	120	24	0	20	32	19	136	0
33	12	729	174	74	151	0	175	448	80	162	0	58	69	540	102	0	131	131	98	779	0
33	13	244	72	35	75	0	83	192	28	87	0	47	30	236	51	0	63	58	43	306	0
33	14	57	17	10	17	0	20	33	12	20	0	7	5	56	10	0	16	12	5	57	0
33	15	114	33	6	41	0	41	59	15	36	0	8	11	87	19	0	27	12	10	99	0
33	16	119	27	16	33	0	35	68	16	40	0	14	13	90	14	0	23	25	10	107	0
33	17	190	33	12	41	0	46	106	20	50	0	22	18	152	15	0	25	35	12	153	0
33	18	175	50	13	48	0	60	112	20	45	0	17	15	139	15	0	33	30	21	157	0
33	19	251	63	28	56	0	96	165	21	73	0	27	25	206	43	0	67	40	25	288	0
33	20	1402	250	102	280	0	274	956	96	261	0	113	85	947	120	0	214	211	90	1557	0
33	21	503	111	50	109	0	117	336	32	126	0	38	41	368	43	0	91	88	36	487	0
33	22	422	91	48	87	0	101	297	38	85	0	47	30	332	32	0	80	88	29	395	0
33	23	251	64	34	60	0	75	155	29	46	0	29	24	188	20	0	58	49	13	264	0
33	24	361	95	32	96	0	105	277	36	95	0	40	41	299	38	0	82	81	32	397	0
33	25	2041	358	138	328	0	357	1266	158	362	0	129	132	1441	146	0	330	273	105	2223	0
33	26	901	241	79	173	0	208	683	79	160	0	75	89	679	68	0	159	178	73	862	0
33	27	426	100	53	78	0	121	318	42	109	0	43	47	350	36	0	101	108	47	474	0
33	28	2551	460	173	388	0	400	1764	158	376	0	195	208	1890	177	0	348	394	136	2657	0
33	29	1154	272	95	213	0	276	973	105	240	0	82	113	919	82	0	225	213	66	1128	0
33	30	2992	508	198	422	0	570	2005	195	450	0	246	221	2216	165	0	433	467	184	3090	0
33	31	1236	366	117	203	0	304	973	141	223	0	127	139	1041	84	0	222	259	100	1320	0
33	32	3686	644	303	471	0	639	2783	266	489	0	245	269	3008	200	0	528	565	227	3964	0
33	33	3080	402	184	383	0	406	2127	179	362	0	176	195	2620	162	0	340	355	133	3443	0
33	34	3711	702	293	412	0	600	2799	274	403	0	222	281	3185	161	0	489	622	219	3703	0
33	35	5750	603	228	310	0	460	3978	249	273	0	193	231	5003	144	0	374	459	203	6084	0
33	36	7249	555	248	364	0	458	5012	221	323	0	226	201	6905	166	0	465	577	206	7669	0
33	37	5486	234	121	150	0	180	3582	111	137	0	97	106	5963	75	0	165	224	101	6252	0
33	38	7724	115	82	93	0	105	4086	59	38	0	54	49	9922	39	0	96	130	64	8791	0
34	2	4835	4211	1498	2574	0	3760	5834	1672	2945	0	1412	1733	2388	1218	0	2630	3470	1332	3898	0
34	3	1	2	1	1	0	1	4	1	1	0	1	2	1	1	0	2	1	1	2	0
34	4	20	7	2	2	0	11	10	6	4	0	1	3	4	3	0	9	8	4	3	0
34	5	26	16	4	6	0	19	10	7	7	0	10	4	14	6	0	5	13	3	16	0
34	6	41	19	6	14	0	31	17	5	8	0	4	9	33	15	0	15	15	4	32	0
34	7	56	26	8	15	0	30	39	6	19	0	14	13	40	25	0	20	17	8	43	0
34	8	89	29	10	32	0	27	67	11	31	0	12	8	73	21	0	23	30	15	82	0
34	9	125	63	23	60	0	54	113	29	58	0	20	20	107	36	0	34	34	26	152	0
34	10	107	37	11	40	0	29	66	13	35	0	18	19	108	24	0	30	26	16	137	0
34	11	115	40	19	42	0	24	93	13	37	0	10	12	99	29	0	32	29	21	173	0
34	12	670	134	65	159	0	131	435	59	146	0	60	59	493	84	0	113	104	98	737	0
34	13	253	73	34	100	0	89	191	31	94	0	25	40	178	45	0	63	43	46	259	0
34	14	73	18	9	20	0	19	50	8	17	0	8	12	49	8	0	16	15	7	60	0
34	15	109	25	13	22	0	35	70	15	38	0	15	11	81	14	0	22	15	13	101	0
34	16	117	22	6	37	0	46	76	13	48	0	18	9	90	20	0	27	15	7	100	0
34	17	158	53	15	39	0	43	116	18	49	0	14	20	112	22	0	38	45	8	159	0
34	18	175	48	15	43	0	55	115	14	51	0	21	23	142	25	0	35	29	12	175	0
34	19	265	54	23	79	0	94	148	33	91	0	31	32	227	33	0	61	44	21	264	0
34	20	1370	226	91	290	0	260	929	81	259	0	104	114	972	114	0	217	211	82	1407	0
34	21	479	141	38	118	0	137	339	51	114	0	52	36	367	37	0	83	98	51	442	0
34	22	382	107	33	78	0	114	291	45	112	0	33	40	344	37	0	68	78	14	405	0
34	23	274	63	31	63	0	69	174	21	69	0	33	27	206	26	0	71	58	16	214	0
34	24	430	100	42	90	0	106	304	54	97	0	47	43	304	36	0	79	84	35	370	0
34	25	2014	345	123	365	0	365	1245	158	346	0	149	131	1415	132	0	288	288	113	2162	0
34	26	860	207	83	145	0	219	677	74	169	0	92	88	728	72	0	159	184	55	878	0
34	27	443	96	43	87	0	116	311	51	106	0	43	44	348	38	0	84	96	43	397	0
34	28	2545	422	157	410	0	445	1787	169	397	0	152	164	1861	148	0	355	353	159	2786	0
34	29	1138	285	116	211	0	266	915	92	232	0	97	116	887	85	0	226	231	91	1146	0
34	30	3035	518	207	452	0	551	1924	201	473	0	222	187	2202	174	0	389	394	176	3067	0
34	31	1270	355	132	239	0	330	1078	122	226	0	117	161	1027	90	0	247	264	103	1234	0
34	32	3790	701	298	452	0	691	2756	254	516	0	263	286	3022	187	0	487	575	204	4094	0
34	33	3056	455	193	319	0	424	2114	181	346	0	190	183	2532	129	0	335	355	152	3464	0
34	34	3755	741	277	434	0	581	2955	281	421	0	270	313	3185	170	0	485	562	186	3476	0
34	35	5688	592	269	338	0	470	3961	210	310	0	204	230	4963	142	0	454	516	212	5981	0
34	36	7385	611	287	432	0	533	5039	266	369	0	252	265	6835	148	0	473	601	253	7731	0
34	37	5738	256	118	165	0	227	3537	140	157	0	103	95	5929	67	0	192	207	117	6380	0
34	38	7914	119	89	120	0	95	4275	87	80	0	61	59	9633	50	0	117	129	84	8632	0
35	2	4630	4061	1490	2580	0	3544	5529	1608	2832	0	1630	1927	2604	1429	0	2580	3262	1341	3868	0
35	3	5	3	1	1	0	5	3	1	1	0	1	1	2	1	0	3	3	1	1	0
35	4	21	9	4	8	0	10	10	2	10	0	2	6	6	10	0	6	6	3	5	0
35	5	25	20	10	15	0	17	37	6	12	0	8	7	16	7	0	15	8	4	22	0
35	6	63	22	7	26	0	25	27	17	26	0	8	8	43	12	0	14	16	8	49	0
35	7	84	28	17	37	0	32	47	10	32	0	16	10	66	19	0	25	20	5	91	0
35	8	104	41	21	39	0	48	78	11	36	0	14	22	94	30	0	30	28	16	135	0
35	9	235	53	34	75	0	82	175	37	64	0	28	28	172	42	0	56	55	38	250	0
35	10	187	42	16	42	0	42	92	22	47	0	16	18	96	23	0	36	35	10	167	0
35	11	114	27	11	28	0	45	103	9	29	0	11	9	111	23	0	31	16	21	141	0
35	12	446	103	49	101	0	118	308	34	122	0	56	51	342	71	0	83	71	59	581	0
35	13	254	66	41	71	0	88	170	39	81	0	30	25	208	45	0	51	59	37	339	0
35	14	79	22	7	21	0	30	50	4	29	0	7	7	65	13	0	26	10	6	76	0
35	15	140	28	22	29	0	57	87	12	36	0	22	19	91	17	0	34	26	13	109	0
35	16	143	31	6	37	0	40	76	18	39	0	16	13	106	14	0	43	32	11	140	0
35	17	212	54	28	48	0	61	147	16	50	0	28	26	154	29	0	43	41	20	200	0
35	18	202	45	20	60	0	52	147	25	49	0	29	18	125	15	0	59	25	23	187	0
35	19	303	61	29	95	0	94	195	40	82	0	36	31	231	29	0	46	51	29	355	0
35	20	1143	208	87	184	0	227	706	84	205	0	68	82	779	85	0	182	153	62	1177	0
35	21	549	133	56	108	0	156	356	42	99	0	51	53	362	41	0	96	91	31	528	0
35	22	330	76	30	71	0	105	256	25	62	0	38	48	267	40	0	68	72	28	305	0
35	23	230	50	21	52	0	61	189	27	71	0	32	19	214	18	0	50	47	19	204	0
35	24	416	114	44	71	0	126	329	36	88	0	45	46	319	41	0	90	99	27	407	0
35	25	1723	277	119	316	0	321	1100	140	300	0	131	123	1306	143	0	243	235	106	1844	0
35	26	852	218	77	195	0	231	676	89	185	0	91	87	652	78	0	156	167	69	870	0
35	27	381	94	43	55	0	95	283	40	90	0	36	41	294	34	0	66	75	30	382	0
35	28	2380	397	147	365	0	397	1679	170	372	0	185	173	1758	155	0	346	338	123	2499	0
35	29	1121	310	119	211	0	268	946	134	223	0	129	131	863	102	0	205	283	71	1095	0
35	30	2789	465	189	416	0	540	1844	207	439	0	196	223	2089	190	0	378	356	149	2791	0
35	31	1234	317	112	218	0	342	994	135	226	0	127	143	994	113	0	254	278	108	1159	0
35	32	3821	698	270	503	0	660	2674	269	481	0	277	272	2985	222	0	482	607	213	3863	0
35	33	2912	432	194	312	0	416	1846	171	347	0	177	185	2427	132	0	355	339	164	3262	0
35	34	3497	728	283	423	0	683	2810	277	492	0	285	301	2882	184	0	473	584	233	3448	0
35	35	5484	602	258	373	0	484	4070	261	324	0	252	277	4890	166	0	408	547	210	6141	0
35	36	7430	668	342	476	0	556	5178	313	427	0	263	297	7092	203	0	472	575	287	7580	0
35	37	5835	265	158	209	0	245	3762	137	166	0	124	109	6126	95	0	218	248	155	6468	0
35	38	8564	145	99	117	0	151	4782	100	88	0	79	73	11141	75	0	132	128	84	9896	0
36	2	4482	3831	1434	2527	0	3369	5024	1538	2658	0	1454	1652	2510	1239	0	2447	3290	1308	3951	0
36	3	3	3	1	2	0	4	1	1	2	0	1	1	1	2	0	3	3	1	1	0
36	4	13	6	2	5	0	9	4	4	2	0	4	1	6	6	0	4	3	4	5	0
36	5	20	18	4	5	0	13	20	8	10	0	4	5	15	7	0	10	14	7	12	0
36	6	35	18	8	19	0	16	28	6	16	0	8	7	28	11	0	10	9	4	37	0
36	7	51	27	9	17	0	20	36	8	26	0	6	6	44	9	0	14	13	10	59	0
36	8	70	32	11	18	0	20	56	11	20	0	10	12	81	15	0	20	26	11	92	0
36	9	145	32	17	35	0	38	104	13	43	0	9	16	128	37	0	31	29	24	163	0
36	10	116	24	10	28	0	27	84	17	34	0	18	14	89	23	0	27	29	14	129	0
36	11	126	42	14	45	0	50	99	18	42	0	11	15	109	16	0	31	31	16	167	0
36	12	655	160	84	191	0	177	460	89	191	0	76	80	493	106	0	132	145	85	775	0
36	13	241	66	28	78	0	63	169	32	61	0	31	24	234	38	0	42	49	34	273	0
36	14	78	14	10	9	0	24	40	4	19	0	13	5	65	7	0	12	3	6	55	0
36	15	112	19	11	33	0	44	63	10	32	0	15	9	84	12	0	19	15	16	103	0
36	16	100	28	12	27	0	37	70	14	34	0	17	8	82	9	0	27	16	15	127	0
36	17	151	22	15	35	0	49	94	20	38	0	18	22	133	18	0	49	30	15	165	0
36	18	174	44	21	56	0	41	116	13	48	0	19	13	132	19	0	43	25	13	191	0
36	19	244	57	27	73	0	71	151	23	75	0	28	21	218	28	0	48	39	23	236	0
36	20	1325	284	120	298	0	334	909	114	286	0	138	119	937	129	0	244	236	90	1480	0
36	21	496	103	41	110	0	133	367	45	113	0	50	42	369	42	0	101	109	33	476	0
36	22	344	111	40	77	0	146	297	56	93	0	38	43	316	32	0	91	80	41	371	0
36	23	250	76	36	49	0	81	182	23	66	0	21	22	225	13	0	57	48	21	222	0
36	24	400	113	49	94	0	104	283	52	78	0	48	45	304	35	0	64	77	35	415	0
36	25	2008	347	149	343	0	409	1345	157	383	0	161	165	1429	175	0	340	293	114	2191	0
36	26	825	222	72	143	0	219	622	93	171	0	63	74	659	52	0	147	179	62	816	0
36	27	415	126	40	86	0	118	335	32	78	0	48	36	301	28	0	93	85	36	349	0
36	28	2509	467	196	417	0	471	1648	168	404	0	179	178	1873	176	0	364	343	161	2744	0
36	29	1104	288	104	203	0	273	827	108	244	0	109	114	869	79	0	188	232	75	1121	0
36	30	2903	524	186	447	0	566	2015	243	472	0	212	206	2167	177	0	428	442	177	3163	0
36	31	1285	317	117	208	0	318	936	116	229	0	96	153	966	96	0	238	260	120	1187	0
36	32	3786	695	267	537	0	669	2759	259	530	0	278	298	3079	203	0	536	596	251	3977	0
36	33	3061	460	181	339	0	500	2172	180	368	0	189	197	2735	172	0	362	388	158	3496	0
36	34	3627	695	282	435	0	581	2777	275	420	0	262	280	2991	195	0	455	587	223	3406	0
36	35	5696	678	278	393	0	546	4001	265	364	0	229	314	4917	163	0	423	566	221	6227	0
36	36	7304	668	305	422	0	559	5076	288	405	0	268	299	6859	172	0	511	576	232	7653	0
36	37	5736	348	170	197	0	235	3794	140	147	0	128	157	5932	91	0	233	288	122	6250	0
36	38	8051	195	115	110	0	114	4671	86	96	0	75	95	10019	75	0	131	158	92	8988	0
37	2	4649	3757	1361	2317	0	3203	4934	1377	2537	0	1301	1519	2401	1164	0	2480	3119	1296	3818	0
37	3	2	5	1	2	0	2	2	1	2	0	1	2	2	1	0	2	3	1	1	0
37	4	13	7	3	4	0	8	8	4	3	0	3	5	11	5	0	6	3	3	4	0
37	5	20	6	3	11	0	13	14	2	10	0	4	6	12	7	0	8	6	5	8	0
37	6	34	19	6	11	0	13	19	6	16	0	4	6	42	12	0	12	11	9	26	0
37	7	42	23	7	18	0	20	35	8	24	0	9	13	59	18	0	18	12	11	66	0
37	8	71	24	5	21	0	18	49	11	22	0	6	14	59	17	0	27	24	11	70	0
37	9	123	27	18	37	0	49	80	21	40	0	16	19	128	32	0	26	30	26	139	0
37	10	107	49	19	32	0	40	75	17	42	0	10	20	96	17	0	25	27	15	136	0
37	11	135	41	30	37	0	44	85	12	45	0	12	14	139	37	0	31	27	21	175	0
37	12	672	188	84	186	0	180	491	88	176	0	80	79	491	114	0	136	138	91	860	0
37	13	257	72	32	68	0	70	183	45	74	0	31	27	212	39	0	44	33	34	256	0
